X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
19.5,1.5,1,2.04E-02,-0.15699,-1.19E-04
18,1.5,1,1.92E-02,-0.13595,-1.25E-04
16.5,1.5,1,1.79E-02,-0.11617,-1.31E-04
15,1.5,1,1.65E-02,-9.77E-02,-1.37E-04
13.5,1.5,1,1.51E-02,-8.06E-02,-1.44E-04
12,1.5,1,1.37E-02,-6.49E-02,-1.50E-04
10.5,1.5,1,1.21E-02,-5.08E-02,-1.56E-04
9,1.5,1,1.05E-02,-3.82E-02,-1.63E-04
7.5,1.5,1,8.86E-03,-2.72E-02,-1.69E-04
6,1.5,1,7.12E-03,-1.79E-02,-1.76E-04
4.5,1.5,1,5.32E-03,-1.04E-02,-1.82E-04
3,1.5,1,3.47E-03,-4.70E-03,-1.83E-04
1.5,1.5,1,1.66E-03,-1.09E-03,-1.56E-04
46.5,3,1,6.32E-02,-0.67824,5.04E-06
45,3,1,6.31E-02,-0.64537,-1.90E-05
43.5,3,1,6.28E-02,-0.61265,-3.59E-05
42,3,1,6.24E-02,-0.58013,-4.97E-05
40.5,3,1,6.19E-02,-0.54787,-6.26E-05
39,3,1,6.12E-02,-0.51593,-7.51E-05
37.5,3,1,6.04E-02,-0.48436,-8.76E-05
36,3,1,5.94E-02,-0.45323,-1.00E-04
34.5,3,1,5.84E-02,-0.4226,-1.13E-04
33,3,1,5.72E-02,-0.39253,-1.25E-04
31.5,3,1,5.59E-02,-0.36308,-1.38E-04
30,3,1,5.44E-02,-0.33432,-1.50E-04
28.5,3,1,5.29E-02,-0.30632,-1.63E-04
27,3,1,5.12E-02,-0.27912,-1.75E-04
25.5,3,1,4.94E-02,-0.2528,-1.88E-04
24,3,1,4.74E-02,-0.22742,-2.00E-04
22.5,3,1,4.54E-02,-0.20304,-2.13E-04
21,3,1,4.32E-02,-0.17972,-2.25E-04
19.5,3,1,4.09E-02,-0.15752,-2.38E-04
18,3,1,3.84E-02,-0.13651,-2.50E-04
16.5,3,1,3.59E-02,-0.11676,-2.63E-04
15,3,1,3.32E-02,-9.83E-02,-2.75E-04
13.5,3,1,3.04E-02,-8.12E-02,-2.87E-04
12,3,1,2.74E-02,-6.56E-02,-3.00E-04
10.5,3,1,2.44E-02,-5.15E-02,-3.12E-04
9,3,1,2.12E-02,-3.89E-02,-3.25E-04
7.5,3,1,1.79E-02,-2.80E-02,-3.37E-04
6,3,1,1.44E-02,-1.87E-02,-3.50E-04
4.5,3,1,1.08E-02,-1.12E-02,-3.60E-04
3,3,1,7.10E-03,-5.42E-03,-3.60E-04
1.5,3,1,3.40E-03,-1.53E-03,-3.01E-04
46.5,4.5,1,9.54E-02,-0.67835,-8.27E-06
45,4.5,1,9.52E-02,-0.64544,-3.68E-05
43.5,4.5,1,9.47E-02,-0.61277,-5.74E-05
42,4.5,1,9.40E-02,-0.58031,-7.58E-05
40.5,4.5,1,9.32E-02,-0.5481,-9.42E-05
39,4.5,1,9.22E-02,-0.51621,-1.13E-04
37.5,4.5,1,9.09E-02,-0.48469,-1.31E-04
36,4.5,1,8.95E-02,-0.4536,-1.50E-04
34.5,4.5,1,8.79E-02,-0.42302,-1.69E-04
33,4.5,1,8.62E-02,-0.39299,-1.88E-04
31.5,4.5,1,8.42E-02,-0.3636,-2.06E-04
30,4.5,1,8.20E-02,-0.33489,-2.25E-04
28.5,4.5,1,7.97E-02,-0.30693,-2.44E-04
27,4.5,1,7.72E-02,-0.27978,-2.63E-04
25.5,4.5,1,7.44E-02,-0.2535,-2.81E-04
24,4.5,1,7.15E-02,-0.22817,-3.00E-04
22.5,4.5,1,6.84E-02,-0.20383,-3.19E-04
21,4.5,1,6.52E-02,-0.18056,-3.38E-04
19.5,4.5,1,6.17E-02,-0.15841,-3.56E-04
18,4.5,1,5.80E-02,-0.13745,-3.75E-04
16.5,4.5,1,5.42E-02,-0.11774,-3.94E-04
15,4.5,1,5.02E-02,-9.93E-02,-4.12E-04
13.5,4.5,1,4.59E-02,-8.23E-02,-4.31E-04
12,4.5,1,4.15E-02,-6.67E-02,-4.50E-04
10.5,4.5,1,3.69E-02,-5.27E-02,-4.69E-04
9,4.5,1,3.22E-02,-4.01E-02,-4.87E-04
7.5,4.5,1,2.72E-02,-2.92E-02,-5.05E-04
6,4.5,1,2.20E-02,-2.00E-02,-5.22E-04
4.5,4.5,1,1.67E-02,-1.25E-02,-5.35E-04
3,4.5,1,1.11E-02,-6.75E-03,-5.29E-04
1.5,4.5,1,5.49E-03,-2.61E-03,-4.66E-04
48,4.5,1,9.55E-02,-0.71162,5.38E-05
48,3,1,6.33E-02,-0.71114,4.36E-05
48,1.5,1,3.16E-02,-0.71081,2.38E-05
48,0,1,9.93E-12,-0.71069,-5.50E-10
48,-1.5,1,-3.16E-02,-0.71081,-2.38E-05
48,-3,1,-6.33E-02,-0.71114,-4.36E-05
48,-4.5,1,-9.55E-02,-0.71162,-5.38E-05
1.5,4.5,0,5.49E-03,-2.61E-03,4.66E-04
1.5,3,0,3.40E-03,-1.53E-03,3.01E-04
1.5,1.5,0,1.66E-03,-1.09E-03,1.56E-04
3,4.5,0,1.11E-02,-6.75E-03,5.29E-04
3,3,0,7.10E-03,-5.42E-03,3.60E-04
3,1.5,0,3.47E-03,-4.70E-03,1.83E-04
4.5,4.5,0,1.67E-02,-1.25E-02,5.35E-04
4.5,3,0,1.08E-02,-1.12E-02,3.60E-04
4.5,1.5,0,5.32E-03,-1.04E-02,1.82E-04
6,4.5,0,2.20E-02,-2.00E-02,5.22E-04
6,3,0,1.44E-02,-1.87E-02,3.50E-04
6,1.5,0,7.12E-03,-1.79E-02,1.76E-04
7.5,4.5,0,2.72E-02,-2.92E-02,5.05E-04
7.5,3,0,1.79E-02,-2.80E-02,3.37E-04
7.5,1.5,0,8.86E-03,-2.72E-02,1.69E-04
9,4.5,0,3.22E-02,-4.01E-02,4.87E-04
9,3,0,2.12E-02,-3.89E-02,3.25E-04
9,1.5,0,1.05E-02,-3.82E-02,1.63E-04
10.5,4.5,0,3.69E-02,-5.27E-02,4.69E-04
10.5,3,0,2.44E-02,-5.15E-02,3.12E-04
10.5,1.5,0,1.21E-02,-5.08E-02,1.56E-04
12,4.5,0,4.15E-02,-6.67E-02,4.50E-04
12,3,0,2.74E-02,-6.56E-02,3.00E-04
12,1.5,0,1.37E-02,-6.49E-02,1.50E-04
13.5,4.5,0,4.59E-02,-8.23E-02,4.31E-04
13.5,3,0,3.04E-02,-8.12E-02,2.87E-04
13.5,1.5,0,1.51E-02,-8.06E-02,1.44E-04
15,4.5,0,5.02E-02,-9.93E-02,4.12E-04
15,3,0,3.32E-02,-9.83E-02,2.75E-04
15,1.5,0,1.65E-02,-9.77E-02,1.37E-04
16.5,4.5,0,5.42E-02,-0.11774,3.94E-04
16.5,3,0,3.59E-02,-0.11676,2.63E-04
16.5,1.5,0,1.79E-02,-0.11617,1.31E-04
18,4.5,0,5.80E-02,-0.13745,3.75E-04
18,3,0,3.84E-02,-0.13651,2.50E-04
18,1.5,0,1.92E-02,-0.13595,1.25E-04
19.5,4.5,0,6.17E-02,-0.15841,3.56E-04
19.5,3,0,4.09E-02,-0.15752,2.38E-04
19.5,1.5,0,2.04E-02,-0.15699,1.19E-04
21,4.5,0,6.52E-02,-0.18056,3.38E-04
21,3,0,4.32E-02,-0.17972,2.25E-04
21,1.5,0,2.15E-02,-0.17921,1.13E-04
22.5,4.5,0,6.84E-02,-0.20383,3.19E-04
22.5,3,0,4.54E-02,-0.20304,2.13E-04
22.5,1.5,0,2.26E-02,-0.20256,1.06E-04
24,4.5,0,7.15E-02,-0.22817,3.00E-04
24,3,0,4.74E-02,-0.22742,2.00E-04
24,1.5,0,2.37E-02,-0.22697,1.00E-04
25.5,4.5,0,7.44E-02,-0.2535,2.81E-04
25.5,3,0,4.94E-02,-0.2528,1.88E-04
25.5,1.5,0,2.46E-02,-0.25238,9.38E-05
27,4.5,0,7.72E-02,-0.27978,2.63E-04
27,3,0,5.12E-02,-0.27912,1.75E-04
27,1.5,0,2.55E-02,-0.27873,8.75E-05
28.5,4.5,0,7.97E-02,-0.30693,2.44E-04
28.5,3,0,5.29E-02,-0.30632,1.63E-04
28.5,1.5,0,2.64E-02,-0.30595,8.13E-05
30,4.5,0,8.20E-02,-0.33489,2.25E-04
30,3,0,5.44E-02,-0.33432,1.50E-04
30,1.5,0,2.72E-02,-0.33399,7.50E-05
31.5,4.5,0,8.42E-02,-0.3636,2.06E-04
31.5,3,0,5.59E-02,-0.36308,1.38E-04
31.5,1.5,0,2.79E-02,-0.36277,6.88E-05
33,4.5,0,8.62E-02,-0.39299,1.88E-04
33,3,0,5.72E-02,-0.39253,1.25E-04
33,1.5,0,2.85E-02,-0.39224,6.25E-05
34.5,4.5,0,8.79E-02,-0.42302,1.69E-04
34.5,3,0,5.84E-02,-0.4226,1.13E-04
34.5,1.5,0,2.91E-02,-0.42234,5.63E-05
36,4.5,0,8.95E-02,-0.4536,1.50E-04
36,3,0,5.94E-02,-0.45323,1.00E-04
36,1.5,0,2.97E-02,-0.453,5.00E-05
37.5,4.5,0,9.09E-02,-0.48469,1.31E-04
37.5,3,0,6.04E-02,-0.48436,8.76E-05
37.5,1.5,0,3.01E-02,-0.48416,4.38E-05
39,4.5,0,9.22E-02,-0.51621,1.13E-04
39,3,0,6.12E-02,-0.51593,7.51E-05
39,1.5,0,3.05E-02,-0.51576,3.75E-05
40.5,4.5,0,9.32E-02,-0.5481,9.42E-05
40.5,3,0,6.19E-02,-0.54787,6.26E-05
40.5,1.5,0,3.09E-02,-0.54774,3.12E-05
42,4.5,0,9.40E-02,-0.58031,7.58E-05
42,3,0,6.24E-02,-0.58013,4.97E-05
42,1.5,0,3.11E-02,-0.58003,2.45E-05
43.5,4.5,0,9.47E-02,-0.61277,5.74E-05
43.5,3,0,6.28E-02,-0.61265,3.59E-05
43.5,1.5,0,3.13E-02,-0.61258,1.70E-05
45,4.5,0,9.52E-02,-0.64544,3.68E-05
45,3,0,6.31E-02,-0.64537,1.89E-05
45,1.5,0,3.15E-02,-0.64532,7.60E-06
46.5,4.5,0,9.54E-02,-0.67835,8.27E-06
46.5,3,0,6.32E-02,-0.67824,-5.04E-06
46.5,1.5,0,3.15E-02,-0.67813,-5.35E-06
48,4.5,0,9.55E-02,-0.71162,-5.38E-05
48,3,0,6.33E-02,-0.71114,-4.36E-05
48,1.5,0,3.16E-02,-0.71081,-2.38E-05
0,3.75,0,0,0,0
0,4.5,0.5,0,0,0
0,5.25,0,0,0,0
0.75,4.5,0,2.51E-03,-9.14E-04,7.83E-04
0,2.25,0,0,0,0
0,3,0.5,0,0,0
0.75,3,0,1.61E-03,-4.27E-04,5.39E-04
0,1.5,0.5,0,0,0
0,0.75,0,0,0,0
0.75,1.5,0,7.82E-04,-1.99E-04,2.62E-04
0,3.75,1,0,0,0
0,5.25,1,0,0,0
0.75,4.5,1,2.51E-03,-9.14E-04,-7.83E-04
0,2.25,1,0,0,0
0.75,3,1,1.61E-03,-4.27E-04,-5.39E-04
0,0.75,1,0,0,0
0.75,1.5,1,7.82E-04,-1.99E-04,-2.62E-04
0,-0.75,1,0,0,0
0,0,0.5,0,0,0
0.75,0,1,1.68E-13,-1.31E-04,-1.44E-13
0,-2.25,1,0,0,0
0,-1.5,0.5,0,0,0
0.75,-1.5,1,-7.82E-04,-1.99E-04,2.62E-04
0,-3.75,1,0,0,0
0,-3,0.5,0,0,0
0.75,-3,1,-1.61E-03,-4.27E-04,5.39E-04
0,-5.25,1,0,0,0
0,-4.5,0.5,0,0,0
0.75,-4.5,1,-2.51E-03,-9.14E-04,7.83E-04
0,-6,0.5,0,0,0
0.75,-6,1,-4.26E-03,-2.54E-03,1.14E-03
0,6,0.5,0,0,0
0.75,6,0,4.26E-03,-2.54E-03,1.14E-03
0.75,6,1,4.26E-03,-2.54E-03,-1.14E-03
0,-0.75,0,0,0,0
0.75,0,0,-1.71E-13,-1.31E-04,-1.45E-13
0,-2.25,0,0,0,0
0.75,-1.5,0,-7.82E-04,-1.99E-04,-2.62E-04
0,-3.75,0,0,0,0
0.75,-3,0,-1.61E-03,-4.27E-04,-5.39E-04
0,-5.25,0,0,0,0
0.75,-4.5,0,-2.51E-03,-9.14E-04,-7.83E-04
0.75,-6,0,-4.26E-03,-2.54E-03,-1.14E-03
45.75,-1.5,0,-3.15E-02,-0.66173,-1.77E-06
46.5,-2.25,0,-4.73E-02,-0.67818,6.48E-06
47.25,-1.5,0,-3.15E-02,-0.69451,1.39E-05
46.5,-0.75,0,-1.57E-02,-0.6781,3.06E-06
46.5,-1.5,0.5,-3.15E-02,-0.67813,-5.19E-10
44.25,-1.5,0,-3.14E-02,-0.62893,-1.27E-05
45,-2.25,0,-4.72E-02,-0.64534,-1.26E-05
45,-0.75,0,-1.57E-02,-0.64531,-3.59E-06
45,-1.5,0.5,-3.15E-02,-0.64532,-4.89E-10
42.75,-1.5,0,-3.12E-02,-0.59628,-2.09E-05
43.5,-2.25,0,-4.71E-02,-0.61261,-2.62E-05
43.5,-0.75,0,-1.57E-02,-0.61257,-8.39E-06
43.5,-1.5,0.5,-3.13E-02,-0.61259,-4.59E-10
41.25,-1.5,0,-3.10E-02,-0.56385,-2.79E-05
42,-2.25,0,-4.68E-02,-0.58007,-3.70E-05
42,-0.75,0,-1.56E-02,-0.58001,-1.22E-05
42,-1.5,0.5,-3.11E-02,-0.58004,-4.29E-10
39.75,-1.5,0,-3.07E-02,-0.53171,-3.44E-05
40.5,-2.25,0,-4.63E-02,-0.5478,-4.68E-05
40.5,-0.75,0,-1.54E-02,-0.54771,-1.56E-05
40.5,-1.5,0.5,-3.09E-02,-0.54775,-4.00E-10
38.25,-1.5,0,-3.03E-02,-0.49991,-4.06E-05
39,-2.25,0,-4.58E-02,-0.51583,-5.63E-05
39,-0.75,0,-1.53E-02,-0.51572,-1.87E-05
39,-1.5,0.5,-3.05E-02,-0.51577,-3.71E-10
36.75,-1.5,0,-2.99E-02,-0.46852,-4.69E-05
37.5,-2.25,0,-4.52E-02,-0.48425,-6.57E-05
37.5,-0.75,0,-1.51E-02,-0.48412,-2.19E-05
37.5,-1.5,0.5,-3.01E-02,-0.48417,-3.43E-10
35.25,-1.5,0,-2.94E-02,-0.43761,-5.31E-05
36,-2.25,0,-4.45E-02,-0.4531,-7.50E-05
36,-0.75,0,-1.48E-02,-0.45295,-2.50E-05
36,-1.5,0.5,-2.97E-02,-0.45301,-3.16E-10
33.75,-1.5,0,-2.88E-02,-0.40722,-5.94E-05
34.5,-2.25,0,-4.37E-02,-0.42245,-8.44E-05
34.5,-0.75,0,-1.46E-02,-0.42228,-2.81E-05
34.5,-1.5,0.5,-2.91E-02,-0.42235,-2.89E-10
32.25,-1.5,0,-2.82E-02,-0.37743,-6.56E-05
33,-2.25,0,-4.28E-02,-0.39236,-9.38E-05
33,-0.75,0,-1.43E-02,-0.39217,-3.13E-05
33,-1.5,0.5,-2.85E-02,-0.39225,-2.64E-10
30.75,-1.5,0,-2.75E-02,-0.34829,-7.19E-05
31.5,-2.25,0,-4.19E-02,-0.3629,-1.03E-04
31.5,-0.75,0,-1.39E-02,-0.36269,-3.44E-05
31.5,-1.5,0.5,-2.79E-02,-0.36278,-2.40E-10
29.25,-1.5,0,-2.68E-02,-0.31987,-7.81E-05
30,-2.25,0,-4.08E-02,-0.33413,-1.13E-04
30,-0.75,0,-1.36E-02,-0.3339,-3.75E-05
30,-1.5,0.5,-2.72E-02,-0.334,-2.17E-10
27.75,-1.5,0,-2.60E-02,-0.29223,-8.44E-05
28.5,-2.25,0,-3.96E-02,-0.3061,-1.22E-04
28.5,-0.75,0,-1.32E-02,-0.30586,-4.06E-05
28.5,-1.5,0.5,-2.64E-02,-0.30596,-1.95E-10
26.25,-1.5,0,-2.51E-02,-0.26544,-9.06E-05
27,-2.25,0,-3.83E-02,-0.27889,-1.31E-04
27,-0.75,0,-1.28E-02,-0.27863,-4.38E-05
27,-1.5,0.5,-2.55E-02,-0.27874,-1.74E-10
24.75,-1.5,0,-2.41E-02,-0.23955,-9.69E-05
25.5,-2.25,0,-3.70E-02,-0.25256,-1.41E-04
25.5,-0.75,0,-1.23E-02,-0.25227,-4.69E-05
25.5,-1.5,0.5,-2.46E-02,-0.25239,-1.55E-10
23.25,-1.5,0,-2.31E-02,-0.21463,-1.03E-04
24,-2.25,0,-3.55E-02,-0.22716,-1.50E-04
24,-0.75,0,-1.18E-02,-0.22686,-5.00E-05
24,-1.5,0.5,-2.37E-02,-0.22699,-1.37E-10
21.75,-1.5,0,-2.21E-02,-0.19075,-1.09E-04
22.5,-2.25,0,-3.40E-02,-0.20276,-1.59E-04
22.5,-0.75,0,-1.13E-02,-0.20244,-5.31E-05
22.5,-1.5,0.5,-2.26E-02,-0.20258,-1.20E-10
20.25,-1.5,0,-2.10E-02,-0.16795,-1.16E-04
21,-2.25,0,-3.23E-02,-0.17942,-1.69E-04
21,-0.75,0,-1.08E-02,-0.17908,-5.63E-05
21,-1.5,0.5,-2.15E-02,-0.17923,-1.04E-10
18.75,-1.5,0,-1.98E-02,-0.14632,-1.22E-04
19.5,-2.25,0,-3.06E-02,-0.15721,-1.78E-04
19.5,-0.75,0,-1.02E-02,-0.15685,-5.94E-05
19.5,-1.5,0.5,-2.04E-02,-0.15701,-8.92E-11
17.25,-1.5,0,-1.85E-02,-0.1259,-1.28E-04
18,-2.25,0,-2.88E-02,-0.13619,-1.88E-04
18,-0.75,0,-9.57E-03,-0.13581,-6.25E-05
18,-1.5,0.5,-1.92E-02,-0.13597,-7.58E-11
15.75,-1.5,0,-1.72E-02,-0.10676,-1.34E-04
16.5,-2.25,0,-2.69E-02,-0.11641,-1.97E-04
16.5,-0.75,0,-8.93E-03,-0.11602,-6.56E-05
16.5,-1.5,0.5,-1.79E-02,-0.11619,-6.35E-11
14.25,-1.5,0,-1.58E-02,-8.90E-02,-1.41E-04
15,-2.25,0,-2.48E-02,-9.80E-02,-2.06E-04
15,-0.75,0,-8.25E-03,-9.75E-02,-6.87E-05
15,-1.5,0.5,-1.65E-02,-9.77E-02,-5.23E-11
12.75,-1.5,0,-1.44E-02,-7.26E-02,-1.47E-04
13.5,-2.25,0,-2.27E-02,-8.09E-02,-2.16E-04
13.5,-0.75,0,-7.55E-03,-8.04E-02,-7.19E-05
13.5,-1.5,0.5,-1.51E-02,-8.06E-02,-4.22E-11
11.25,-1.5,0,-1.29E-02,-5.77E-02,-1.53E-04
12,-2.25,0,-2.05E-02,-6.52E-02,-2.25E-04
12,-0.75,0,-6.82E-03,-6.48E-02,-7.50E-05
12,-1.5,0.5,-1.37E-02,-6.50E-02,-3.33E-11
9.75,-1.5,0,-1.13E-02,-4.43E-02,-1.59E-04
10.5,-2.25,0,-1.82E-02,-5.11E-02,-2.34E-04
10.5,-0.75,0,-6.05E-03,-5.06E-02,-7.81E-05
10.5,-1.5,0.5,-1.21E-02,-5.08E-02,-2.54E-11
8.25,-1.5,0,-9.70E-03,-3.25E-02,-1.66E-04
9,-2.25,0,-1.58E-02,-3.85E-02,-2.44E-04
9,-0.75,0,-5.25E-03,-3.80E-02,-8.13E-05
9,-1.5,0.5,-1.05E-02,-3.82E-02,-1.86E-11
6.75,-1.5,0,-8.00E-03,-2.23E-02,-1.73E-04
7.5,-2.25,0,-1.33E-02,-2.75E-02,-2.53E-04
7.5,-0.75,0,-4.42E-03,-2.70E-02,-8.45E-05
7.5,-1.5,0.5,-8.86E-03,-2.72E-02,-1.29E-11
5.25,-1.5,0,-6.23E-03,-1.39E-02,-1.82E-04
6,-2.25,0,-1.07E-02,-1.82E-02,-2.63E-04
6,-0.75,0,-3.55E-03,-1.77E-02,-8.79E-05
6,-1.5,0.5,-7.12E-03,-1.79E-02,-8.28E-12
3.75,-1.5,0,-4.40E-03,-7.28E-03,-1.94E-04
4.5,-2.25,0,-8.03E-03,-1.07E-02,-2.72E-04
4.5,-0.75,0,-2.65E-03,-1.02E-02,-9.11E-05
4.5,-1.5,0.5,-5.32E-03,-1.04E-02,-4.67E-12
2.25,-1.5,0,-2.55E-03,-2.61E-03,-2.16E-04
3,-2.25,0,-5.26E-03,-4.99E-03,-2.72E-04
3,-0.75,0,-1.73E-03,-4.52E-03,-9.17E-05
3,-1.5,0.5,-3.48E-03,-4.73E-03,-2.08E-12
1.5,-2.25,0,-2.51E-03,-1.26E-03,-2.28E-04
1.5,-0.75,0,-8.27E-04,-9.86E-04,-7.80E-05
1.5,-1.5,0.5,-1.66E-03,-1.14E-03,-5.04E-13
45.75,-3,0,-6.32E-02,-0.66179,-7.92E-06
46.5,-3.75,0,-7.92E-02,-0.6783,2.16E-06
47.25,-3,0,-6.33E-02,-0.69471,2.30E-05
46.5,-3,0.5,-6.32E-02,-0.67824,-5.19E-10
44.25,-3,0,-6.30E-02,-0.62898,-2.81E-05
45,-3.75,0,-7.91E-02,-0.6454,-2.72E-05
45,-3,0.5,-6.31E-02,-0.64537,-4.89E-10
42.75,-3,0,-6.27E-02,-0.59636,-4.30E-05
43.5,-3.75,0,-7.87E-02,-0.6127,-4.63E-05
43.5,-3,0.5,-6.28E-02,-0.61265,-4.58E-10
41.25,-3,0,-6.22E-02,-0.56397,-5.62E-05
42,-3.75,0,-7.82E-02,-0.58021,-6.27E-05
42,-3,0.5,-6.24E-02,-0.58014,-4.29E-10
39.75,-3,0,-6.16E-02,-0.53186,-6.88E-05
40.5,-3.75,0,-7.75E-02,-0.54798,-7.84E-05
40.5,-3,0.5,-6.19E-02,-0.54788,-3.99E-10
38.25,-3,0,-6.08E-02,-0.50009,-8.13E-05
39,-3.75,0,-7.66E-02,-0.51605,-9.39E-05
39,-3,0.5,-6.12E-02,-0.51594,-3.70E-10
36.75,-3,0,-5.99E-02,-0.46873,-9.38E-05
37.5,-3.75,0,-7.56E-02,-0.48451,-1.09E-04
37.5,-3,0.5,-6.04E-02,-0.48437,-3.42E-10
35.25,-3,0,-5.89E-02,-0.43784,-1.06E-04
36,-3.75,0,-7.44E-02,-0.4534,-1.25E-04
36,-3,0.5,-5.95E-02,-0.45324,-3.14E-10
33.75,-3,0,-5.78E-02,-0.40749,-1.19E-04
34.5,-3.75,0,-7.31E-02,-0.42278,-1.41E-04
34.5,-3,0.5,-5.84E-02,-0.4226,-2.88E-10
32.25,-3,0,-5.66E-02,-0.37772,-1.31E-04
33,-3.75,0,-7.16E-02,-0.39274,-1.56E-04
33,-3,0.5,-5.72E-02,-0.39254,-2.63E-10
30.75,-3,0,-5.52E-02,-0.34861,-1.44E-04
31.5,-3.75,0,-7.00E-02,-0.36331,-1.72E-04
31.5,-3,0.5,-5.59E-02,-0.36309,-2.38E-10
29.25,-3,0,-5.37E-02,-0.32022,-1.56E-04
30,-3.75,0,-6.82E-02,-0.33458,-1.88E-04
30,-3,0.5,-5.45E-02,-0.33434,-2.15E-10
27.75,-3,0,-5.21E-02,-0.29261,-1.69E-04
28.5,-3.75,0,-6.62E-02,-0.30659,-2.03E-04
28.5,-3,0.5,-5.29E-02,-0.30633,-1.94E-10
26.25,-3,0,-5.03E-02,-0.26585,-1.81E-04
27,-3.75,0,-6.41E-02,-0.27942,-2.19E-04
27,-3,0.5,-5.12E-02,-0.27914,-1.73E-10
24.75,-3,0,-4.84E-02,-0.23999,-1.94E-04
25.5,-3.75,0,-6.19E-02,-0.25312,-2.34E-04
25.5,-3,0.5,-4.94E-02,-0.25282,-1.54E-10
23.25,-3,0,-4.64E-02,-0.2151,-2.06E-04
24,-3.75,0,-5.94E-02,-0.22776,-2.50E-04
24,-3,0.5,-4.75E-02,-0.22744,-1.35E-10
21.75,-3,0,-4.43E-02,-0.19124,-2.19E-04
22.5,-3.75,0,-5.69E-02,-0.2034,-2.66E-04
22.5,-3,0.5,-4.54E-02,-0.20305,-1.19E-10
20.25,-3,0,-4.21E-02,-0.16847,-2.31E-04
21,-3.75,0,-5.41E-02,-0.1801,-2.81E-04
21,-3,0.5,-4.32E-02,-0.17974,-1.03E-10
18.75,-3,0,-3.97E-02,-0.14687,-2.44E-04
19.5,-3.75,0,-5.12E-02,-0.15792,-2.97E-04
19.5,-3,0.5,-4.09E-02,-0.15754,-8.83E-11
17.25,-3,0,-3.72E-02,-0.12648,-2.56E-04
18,-3.75,0,-4.82E-02,-0.13694,-3.13E-04
18,-3,0.5,-3.85E-02,-0.13654,-7.49E-11
15.75,-3,0,-3.46E-02,-0.10737,-2.69E-04
